class,n_per_class,class_shock,student,student_shock,Y_Z_0,Y_Z_1,Z,Z_cond_prob,Y,condition
18,12,945.6095273924012,240,-523.957467280684,421.6520601117172,521.6520601117171,1,0.5,521.6520601117171,Treatment
18,12,945.6095273924012,241,-97.98628411506915,847.6232432773321,947.623243277332,1,0.5,947.623243277332,Treatment
18,12,945.6095273924012,242,286.02859861654446,1231.6381260089456,1331.6381260089456,1,0.5,1331.6381260089456,Treatment
18,12,945.6095273924012,243,113.84606868505752,1059.4555960774587,1159.4555960774587,1,0.5,1159.4555960774587,Treatment
18,12,945.6095273924012,244,200.32172937395754,1145.9312567663587,1245.9312567663587,1,0.5,1245.9312567663587,Treatment
18,12,945.6095273924012,245,31.122286163990523,976.7318135563918,1076.7318135563917,1,0.5,1076.7318135563917,Treatment
19,16,895.2623840575441,246,-140.26961380580113,754.992770251743,854.992770251743,0,0.5,754.992770251743,Control
19,16,895.2623840575441,247,-69.45571448244624,825.8066695750979,925.8066695750979,0,0.5,825.8066695750979,Control
19,16,895.2623840575441,248,-84.86671259742315,810.3956714601209,910.3956714601209,0,0.5,810.3956714601209,Control
19,16,895.2623840575441,249,115.80204855396795,1011.0644326115121,1111.064432611512,0,0.5,1011.0644326115121,Control
19,16,895.2623840575441,250,23.42334566418044,918.6857297217246,1018.6857297217246,0,0.5,918.6857297217246,Control
19,16,895.2623840575441,251,141.58513824850397,1036.847522306048,1136.847522306048,0,0.5,1036.847522306048,Control
19,16,895.2623840575441,252,-116.51018422896146,778.7521998285827,878.7521998285827,0,0.5,778.7521998285827,Control
19,16,895.2623840575441,253,76.5874444354442,971.8498284929883,1071.8498284929883,0,0.5,971.8498284929883,Control
19,16,895.2623840575441,254,-33.478429519248294,861.7839545382958,961.7839545382958,0,0.5,861.7839545382958,Control
19,16,895.2623840575441,255,172.45913545351493,1067.721519511059,1167.721519511059,0,0.5,1067.721519511059,Control
19,16,895.2623840575441,256,56.99715230468758,952.2595363622316,1052.2595363622318,0,0.5,952.2595363622316,Control
19,16,895.2623840575441,257,307.5725813010996,1202.8349653586438,1302.8349653586438,0,0.5,1202.8349653586438,Control
19,16,895.2623840575441,258,-26.436492334461178,868.8258917230829,968.8258917230829,0,0.5,868.8258917230829,Control
19,16,895.2623840575441,259,125.99995026146674,1021.2623343190108,1121.2623343190107,0,0.5,1021.2623343190108,Control
19,16,895.2623840575441,260,-203.02751777567863,692.2348662818654,792.2348662818654,0,0.5,692.2348662818654,Control
19,16,895.2623840575441,261,12.830658430465505,908.0930424880096,1008.0930424880096,0,0.5,908.0930424880096,Control
20,15,1104.9793031815718,262,-254.0730151734373,850.9062880081345,950.9062880081345,0,0.5,850.9062880081345,Control
20,15,1104.9793031815718,263,209.6637554668683,1314.64305864844,1414.64305864844,0,0.5,1314.64305864844,Control
20,15,1104.9793031815718,264,-131.16047922878386,973.818823952788,1073.818823952788,0,0.5,973.818823952788,Control
20,15,1104.9793031815718,265,-110.85227697024736,994.1270262113245,1094.1270262113244,0,0.5,994.1270262113245,Control
20,15,1104.9793031815718,266,144.23851262796393,1249.2178158095358,1349.2178158095358,0,0.5,1249.2178158095358,Control
20,15,1104.9793031815718,267,-525.3151703501003,579.6641328314715,679.6641328314715,0,0.5,579.6641328314715,Control
20,15,1104.9793031815718,268,90.77091255377105,1195.7502157353429,1295.7502157353429,0,0.5,1195.7502157353429,Control
20,15,1104.9793031815718,269,-271.1958639803748,833.7834392011971,933.7834392011971,0,0.5,833.7834392011971,Control
20,15,1104.9793031815718,270,17.131034897115796,1122.1103380786876,1222.1103380786876,0,0.5,1122.1103380786876,Control
20,15,1104.9793031815718,271,162.96515702023066,1267.9444602018025,1367.9444602018025,0,0.5,1267.9444602018025,Control
20,15,1104.9793031815718,272,93.05018409361675,1198.0294872751886,1298.0294872751886,0,0.5,1198.0294872751886,Control
20,15,1104.9793031815718,273,-14.045305464025278,1090.9339977175466,1190.9339977175466,0,0.5,1090.9339977175466,Control
20,15,1104.9793031815718,274,-61.06765924422178,1043.91164393735,1143.91164393735,0,0.5,1043.91164393735,Control
20,15,1104.9793031815718,275,250.28256830969875,1355.2618714912705,1455.2618714912705,0,0.5,1355.2618714912705,Control
20,15,1104.9793031815718,276,-118.94267019861066,986.0366329829611,1086.0366329829612,0,0.5,986.0366329829611,Control
21,18,1085.4706248445186,277,-57.883702914866404,1027.5869219296521,1127.5869219296521,1,0.5,1127.5869219296521,Treatment
21,18,1085.4706248445186,278,131.99598070604387,1217.4666055505625,1317.4666055505625,1,0.5,1317.4666055505625,Treatment
21,18,1085.4706248445186,279,-302.60239924278096,782.8682256017377,882.8682256017377,1,0.5,882.8682256017377,Treatment
21,18,1085.4706248445186,280,-234.53088313186956,850.939741712649,950.939741712649,1,0.5,950.939741712649,Treatment
21,18,1085.4706248445186,281,-19.22940533779936,1066.2412195067193,1166.2412195067193,1,0.5,1166.2412195067193,Treatment
21,18,1085.4706248445186,282,-95.04146877484109,990.4291560696776,1090.4291560696774,1,0.5,1090.4291560696774,Treatment
21,18,1085.4706248445186,283,-47.19103863836608,1038.2795862061525,1138.2795862061525,1,0.5,1138.2795862061525,Treatment
21,18,1085.4706248445186,284,-202.22481295574772,883.245811888771,983.245811888771,1,0.5,983.245811888771,Treatment
21,18,1085.4706248445186,285,1.3545996138331884,1086.8252244583518,1186.8252244583518,1,0.5,1186.8252244583518,Treatment
21,18,1085.4706248445186,286,-274.3462473232448,811.1243775212738,911.1243775212738,1,0.5,911.1243775212738,Treatment
21,18,1085.4706248445186,287,-211.61753158910975,873.8530932554089,973.8530932554089,1,0.5,973.8530932554089,Treatment
21,18,1085.4706248445186,288,-79.78160955934713,1005.6890152851715,1105.6890152851715,1,0.5,1105.6890152851715,Treatment
21,18,1085.4706248445186,289,69.90123853833984,1155.3718633828585,1255.3718633828585,1,0.5,1255.3718633828585,Treatment
21,18,1085.4706248445186,290,329.3881172452289,1414.8587420897475,1514.8587420897475,1,0.5,1514.8587420897475,Treatment
21,18,1085.4706248445186,291,192.58824204533263,1278.0588668898513,1378.0588668898513,1,0.5,1378.0588668898513,Treatment
21,18,1085.4706248445186,292,109.1614224031568,1194.6320472476755,1294.6320472476755,1,0.5,1294.6320472476755,Treatment
21,18,1085.4706248445186,293,370.35785868783347,1455.828483532352,1555.828483532352,1,0.5,1555.828483532352,Treatment
21,18,1085.4706248445186,294,102.94514778078094,1188.4157726252995,1288.4157726252995,1,0.5,1288.4157726252995,Treatment
22,19,1120.5388935624167,295,-150.76060724192808,969.7782863204886,1069.7782863204886,0,0.5,969.7782863204886,Control
22,19,1120.5388935624167,296,-4.839208581665871,1115.6996849807508,1215.6996849807508,0,0.5,1115.6996849807508,Control
22,19,1120.5388935624167,297,37.93319088069731,1158.472084443114,1258.472084443114,0,0.5,1158.472084443114,Control
22,19,1120.5388935624167,298,37.56310286906686,1158.1019964314835,1258.1019964314835,0,0.5,1158.1019964314835,Control
22,19,1120.5388935624167,299,-23.529262408576788,1097.0096311538398,1197.0096311538398,0,0.5,1097.0096311538398,Control
22,19,1120.5388935624167,300,-36.4164384862739,1084.1224550761428,1184.1224550761428,0,0.5,1084.1224550761428,Control
22,19,1120.5388935624167,301,-157.0915703963703,963.4473231660463,1063.4473231660463,0,0.5,963.4473231660463,Control
22,19,1120.5388935624167,302,67.77032636534598,1188.3092199277626,1288.3092199277626,0,0.5,1188.3092199277626,Control
22,19,1120.5388935624167,303,-113.38556008783513,1007.1533334745816,1107.1533334745816,0,0.5,1007.1533334745816,Control
22,19,1120.5388935624167,304,86.56443719075179,1207.1033307531684,1307.1033307531684,0,0.5,1207.1033307531684,Control
22,19,1120.5388935624167,305,126.12885944646195,1246.6677530088787,1346.6677530088787,0,0.5,1246.6677530088787,Control
22,19,1120.5388935624167,306,105.40342866733262,1225.9423222297494,1325.9423222297494,0,0.5,1225.9423222297494,Control
22,19,1120.5388935624167,307,282.3468162779943,1402.885709840411,1502.885709840411,0,0.5,1402.885709840411,Control
22,19,1120.5388935624167,308,79.0065640515344,1199.5454576139512,1299.5454576139512,0,0.5,1199.5454576139512,Control
22,19,1120.5388935624167,309,-24.893540367320323,1095.6453531950963,1195.6453531950963,0,0.5,1095.6453531950963,Control
22,19,1120.5388935624167,310,-132.27012994118894,988.2687636212277,1088.2687636212277,0,0.5,988.2687636212277,Control
22,19,1120.5388935624167,311,-22.76644812985423,1097.7724454325623,1197.7724454325623,0,0.5,1097.7724454325623,Control
22,19,1120.5388935624167,312,-209.33454185017385,911.2043517122428,1011.2043517122428,0,0.5,911.2043517122428,Control
22,19,1120.5388935624167,313,-161.13076373462374,959.4081298277929,1059.408129827793,0,0.5,959.4081298277929,Control
23,16,1155.6965104657174,314,54.42826010327829,1210.1247705689957,1310.1247705689957,1,0.5,1310.1247705689957,Treatment
23,16,1155.6965104657174,315,-42.43470362862275,1113.2618068370946,1213.2618068370946,1,0.5,1213.2618068370946,Treatment
23,16,1155.6965104657174,316,-151.3872716027517,1004.3092388629657,1104.3092388629657,1,0.5,1104.3092388629657,Treatment
23,16,1155.6965104657174,317,-135.87195376333142,1019.824556702386,1119.824556702386,1,0.5,1119.824556702386,Treatment
23,16,1155.6965104657174,318,73.09382840534298,1228.7903388710604,1328.7903388710604,1,0.5,1328.7903388710604,Treatment
23,16,1155.6965104657174,319,4.969830874858978,1160.6663413405763,1260.6663413405763,1,0.5,1260.6663413405763,Treatment
23,16,1155.6965104657174,320,268.9086215014871,1424.6051319672047,1524.6051319672047,1,0.5,1524.6051319672047,Treatment
23,16,1155.6965104657174,321,65.51059919984512,1221.2071096655625,1321.2071096655625,1,0.5,1321.2071096655625,Treatment
23,16,1155.6965104657174,322,-103.99159237333348,1051.7049180923839,1151.7049180923839,1,0.5,1151.7049180923839,Treatment
23,16,1155.6965104657174,323,278.24011787433307,1433.9366283400504,1533.9366283400504,1,0.5,1533.9366283400504,Treatment
23,16,1155.6965104657174,324,59.898709643663295,1215.5952201093808,1315.5952201093808,1,0.5,1315.5952201093808,Treatment
23,16,1155.6965104657174,325,-53.005853484613255,1102.6906569811042,1202.6906569811042,1,0.5,1202.6906569811042,Treatment
23,16,1155.6965104657174,326,349.73201985370895,1505.4285303194265,1605.4285303194265,1,0.5,1605.4285303194265,Treatment
23,16,1155.6965104657174,327,-4.850825407958561,1150.8456850577588,1250.8456850577588,1,0.5,1250.8456850577588,Treatment
23,16,1155.6965104657174,328,353.16662285559073,1508.8631333213082,1608.8631333213082,1,0.5,1608.8631333213082,Treatment
23,16,1155.6965104657174,329,-89.30445853831858,1066.3920519273988,1166.3920519273988,1,0.5,1166.3920519273988,Treatment
24,10,1062.7467864415441,330,101.28712963017944,1164.0339160717235,1264.0339160717235,0,0.5,1164.0339160717235,Control
24,10,1062.7467864415441,331,137.97155273804856,1200.7183391795927,1300.7183391795927,0,0.5,1200.7183391795927,Control
24,10,1062.7467864415441,332,148.52099743715053,1211.2677838786947,1311.2677838786947,0,0.5,1211.2677838786947,Control
24,10,1062.7467864415441,333,-29.67989930065971,1033.0668871408845,1133.0668871408845,0,0.5,1033.0668871408845,Control
24,10,1062.7467864415441,334,152.2669093067875,1215.0136957483317,1315.0136957483317,0,0.5,1215.0136957483317,Control
24,10,1062.7467864415441,335,136.12233610424747,1198.8691225457917,1298.8691225457917,0,0.5,1198.8691225457917,Control
24,10,1062.7467864415441,336,-81.27761498961591,981.4691714519282,1081.4691714519283,0,0.5,981.4691714519282,Control
24,10,1062.7467864415441,337,45.6416949639549,1108.388481405499,1208.388481405499,0,0.5,1108.388481405499,Control
24,10,1062.7467864415441,338,-52.57472418501624,1010.1720622565279,1110.1720622565279,0,0.5,1010.1720622565279,Control
24,10,1062.7467864415441,339,64.88488029243605,1127.6316667339802,1227.6316667339802,0,0.5,1127.6316667339802,Control
25,12,983.935271507855,340,-74.09720832721865,909.8380631806363,1009.8380631806363,0,0.5,909.8380631806363,Control
25,12,983.935271507855,341,54.70439550412754,1038.6396670119825,1138.6396670119823,0,0.5,1038.6396670119825,Control
25,12,983.935271507855,342,-242.57598824796008,741.3592832598949,841.3592832598947,0,0.5,741.3592832598949,Control
25,12,983.935271507855,343,-44.942276201925225,938.9929953059298,1038.9929953059295,0,0.5,938.9929953059298,Control
25,12,983.935271507855,344,109.75722984654834,1093.6925013544032,1193.6925013544032,0,0.5,1093.6925013544032,Control
25,12,983.935271507855,345,34.185521112940656,1018.1207926207957,1118.1207926207956,0,0.5,1018.1207926207957,Control
25,12,983.935271507855,346,23.58823602029249,1007.5235075281474,1107.5235075281473,0,0.5,1007.5235075281474,Control
25,12,983.935271507855,347,-601.7257031444207,382.2095683634343,482.2095683634342,0,0.5,382.2095683634343,Control
25,12,983.935271507855,348,265.4263157889441,1249.3615872967991,1349.361587296799,0,0.5,1249.3615872967991,Control
25,12,983.935271507855,349,-44.804648571462316,939.1306229363927,1039.1306229363925,0,0.5,939.1306229363927,Control
25,12,983.935271507855,350,-70.5063456251303,913.4289258827247,1013.4289258827246,0,0.5,913.4289258827247,Control
25,12,983.935271507855,351,455.5324230340877,1439.4676945419426,1539.4676945419426,0,0.5,1439.4676945419426,Control
26,18,1020.5377650817934,352,-73.21513067485022,947.3226344069432,1047.3226344069433,1,0.5,1047.3226344069433,Treatment
26,18,1020.5377650817934,353,-153.56445815326413,866.9733069285293,966.9733069285293,1,0.5,966.9733069285293,Treatment
26,18,1020.5377650817934,354,193.52773217395415,1214.0654972557475,1314.0654972557475,1,0.5,1314.0654972557475,Treatment
26,18,1020.5377650817934,355,147.02985122765938,1167.5676163094527,1267.5676163094527,1,0.5,1267.5676163094527,Treatment
26,18,1020.5377650817934,356,-375.69244676839526,644.8453183133981,744.8453183133981,1,0.5,744.8453183133981,Treatment
26,18,1020.5377650817934,357,217.84159546105977,1238.3793605428532,1338.3793605428532,1,0.5,1338.3793605428532,Treatment
26,18,1020.5377650817934,358,20.424077476743392,1040.9618425585368,1140.9618425585368,1,0.5,1140.9618425585368,Treatment
26,18,1020.5377650817934,359,4.199790572965312,1024.7375556547588,1124.7375556547588,1,0.5,1124.7375556547588,Treatment
26,18,1020.5377650817934,360,408.48105173540444,1429.0188168171978,1529.0188168171978,1,0.5,1529.0188168171978,Treatment
26,18,1020.5377650817934,361,11.8922568397373,1032.4300219215306,1132.4300219215306,1,0.5,1132.4300219215306,Treatment
26,18,1020.5377650817934,362,22.311100095181203,1042.8488651769746,1142.8488651769746,1,0.5,1142.8488651769746,Treatment
26,18,1020.5377650817934,363,-358.0062395750159,662.5315255067775,762.5315255067775,1,0.5,762.5315255067775,Treatment
26,18,1020.5377650817934,364,-198.75237653028313,821.7853885515103,921.7853885515103,1,0.5,921.7853885515103,Treatment
26,18,1020.5377650817934,365,25.2094560350029,1045.7472211167963,1145.7472211167963,1,0.5,1145.7472211167963,Treatment
26,18,1020.5377650817934,366,-8.07686279376354,1012.4609022880298,1112.46090228803,1,0.5,1112.46090228803,Treatment
26,18,1020.5377650817934,367,17.865038095867096,1038.4028031776604,1138.4028031776604,1,0.5,1138.4028031776604,Treatment
26,18,1020.5377650817934,368,-129.9319162426505,890.6058488391429,990.6058488391429,1,0.5,990.6058488391429,Treatment
26,18,1020.5377650817934,369,-19.679400329671168,1000.8583647521223,1100.8583647521223,1,0.5,1100.8583647521223,Treatment
27,17,938.2292327154006,370,75.59650920432438,1013.825741919725,1113.8257419197248,0,0.5,1013.825741919725,Control
27,17,938.2292327154006,371,-74.2690042405487,863.9602284748519,963.9602284748518,0,0.5,863.9602284748519,Control
27,17,938.2292327154006,372,254.32143524399328,1192.5506679593939,1292.5506679593936,0,0.5,1192.5506679593939,Control
27,17,938.2292327154006,373,-15.174819957224715,923.0544127581759,1023.0544127581758,0,0.5,923.0544127581759,Control
27,17,938.2292327154006,374,-123.29684679661675,814.9323859187839,914.9323859187838,0,0.5,814.9323859187839,Control
27,17,938.2292327154006,375,367.40373311161244,1305.632965827013,1405.6329658270129,0,0.5,1305.632965827013,Control
27,17,938.2292327154006,376,-63.42852741379833,874.8007053016023,974.8007053016022,0,0.5,874.8007053016023,Control
27,17,938.2292327154006,377,-6.422026176345556,931.8072065390551,1031.807206539055,0,0.5,931.8072065390551,Control
27,17,938.2292327154006,378,-79.15043510334544,859.0787976120552,959.078797612055,0,0.5,859.0787976120552,Control
27,17,938.2292327154006,379,-106.04846533029668,832.1807673851039,932.1807673851038,0,0.5,832.1807673851039,Control
27,17,938.2292327154006,380,92.57171050143712,1030.8009432168378,1130.8009432168376,0,0.5,1030.8009432168378,Control
27,17,938.2292327154006,381,-141.7766128567877,796.4526198586129,896.4526198586128,0,0.5,796.4526198586129,Control
27,17,938.2292327154006,382,-143.1119639511334,795.1172687642672,895.1172687642671,0,0.5,795.1172687642672,Control
27,17,938.2292327154006,383,104.15713341014914,1042.3863661255498,1142.3863661255496,0,0.5,1042.3863661255498,Control
27,17,938.2292327154006,384,233.0559918847765,1171.2852246001771,1271.285224600177,0,0.5,1171.2852246001771,Control
27,17,938.2292327154006,385,64.92082958664459,1003.1500623020452,1103.1500623020452,0,0.5,1003.1500623020452,Control
27,17,938.2292327154006,386,-93.79206911991191,844.4371635954886,944.4371635954885,0,0.5,844.4371635954886,Control
28,18,1041.907177761685,387,-303.1187830889395,738.7883946727455,838.7883946727455,1,0.5,838.7883946727455,Treatment
28,18,1041.907177761685,388,-9.308684887385114,1032.5984928742998,1132.5984928742998,1,0.5,1132.5984928742998,Treatment
28,18,1041.907177761685,389,-213.98475848153072,827.9224192801544,927.9224192801544,1,0.5,927.9224192801544,Treatment
28,18,1041.907177761685,390,40.77310922027774,1082.6802869819628,1182.6802869819628,1,0.5,1182.6802869819628,Treatment
28,18,1041.907177761685,391,-92.63225978580415,949.2749179758808,1049.274917975881,1,0.5,1049.274917975881,Treatment
28,18,1041.907177761685,392,-17.160466337250035,1024.746711424435,1124.746711424435,1,0.5,1124.746711424435,Treatment
28,18,1041.907177761685,393,-244.0584543835306,797.8487233781544,897.8487233781544,1,0.5,897.8487233781544,Treatment
28,18,1041.907177761685,394,277.3862395645008,1319.2934173261858,1419.2934173261858,1,0.5,1419.2934173261858,Treatment
28,18,1041.907177761685,395,362.32976958741904,1404.236947349104,1504.236947349104,1,0.5,1504.236947349104,Treatment
28,18,1041.907177761685,396,104.62986705496265,1146.5370448166477,1246.5370448166477,1,0.5,1246.5370448166477,Treatment
28,18,1041.907177761685,397,458.25722890677724,1500.1644066684623,1600.1644066684623,1,0.5,1600.1644066684623,Treatment
28,18,1041.907177761685,398,21.887360897476967,1063.794538659162,1163.794538659162,1,0.5,1163.794538659162,Treatment
28,18,1041.907177761685,399,-170.4681463499183,871.4390314117668,971.4390314117668,1,0.5,971.4390314117668,Treatment
28,18,1041.907177761685,400,244.08119057945245,1285.9883683411374,1385.9883683411374,1,0.5,1385.9883683411374,Treatment
28,18,1041.907177761685,401,-151.3684919912225,890.5386857704625,990.5386857704625,1,0.5,990.5386857704625,Treatment
28,18,1041.907177761685,402,-295.33423541707674,746.5729423446082,846.5729423446082,1,0.5,846.5729423446082,Treatment
28,18,1041.907177761685,403,-183.1990144098621,858.7081633518229,958.7081633518229,1,0.5,958.7081633518229,Treatment
28,18,1041.907177761685,404,-82.93917369024929,958.9680040714358,1058.9680040714356,1,0.5,1058.9680040714356,Treatment
29,18,869.3961039878487,405,112.15678744144451,981.5528914292933,1081.5528914292931,1,0.5,1081.5528914292931,Treatment
29,18,869.3961039878487,406,-209.04813807106981,660.3479659167789,760.3479659167789,1,0.5,760.3479659167789,Treatment
29,18,869.3961039878487,407,-278.39091709210317,591.0051868957455,691.0051868957455,1,0.5,691.0051868957455,Treatment
29,18,869.3961039878487,408,18.962353017660405,888.3584570055091,988.3584570055091,1,0.5,988.3584570055091,Treatment
29,18,869.3961039878487,409,-97.46811725407184,771.9279867337768,871.9279867337768,1,0.5,871.9279867337768,Treatment
29,18,869.3961039878487,410,112.2224178553492,981.618521843198,1081.6185218431979,1,0.5,1081.6185218431979,Treatment
29,18,869.3961039878487,411,9.04243853943702,878.4385425272858,978.4385425272858,1,0.5,978.4385425272858,Treatment
29,18,869.3961039878487,412,-47.437034925812526,821.9590690620362,921.9590690620362,1,0.5,921.9590690620362,Treatment
29,18,869.3961039878487,413,45.69090458679321,915.0870085746419,1015.0870085746419,1,0.5,1015.0870085746419,Treatment
29,18,869.3961039878487,414,-121.34638263589179,748.0497213519569,848.0497213519569,1,0.5,848.0497213519569,Treatment
29,18,869.3961039878487,415,8.664061792691522,878.0601657805403,978.0601657805403,1,0.5,978.0601657805403,Treatment
29,18,869.3961039878487,416,-163.18846382839484,706.2076401594538,806.2076401594538,1,0.5,806.2076401594538,Treatment
29,18,869.3961039878487,417,380.3947292357562,1249.790833223605,1349.790833223605,1,0.5,1349.790833223605,Treatment
29,18,869.3961039878487,418,183.9811462755664,1053.3772502634151,1153.3772502634151,1,0.5,1153.3772502634151,Treatment
29,18,869.3961039878487,419,44.785988952364384,914.1820929402131,1014.1820929402131,1,0.5,1014.1820929402131,Treatment
29,18,869.3961039878487,420,-306.2948749427497,563.101229045099,663.101229045099,1,0.5,663.101229045099,Treatment
29,18,869.3961039878487,421,-109.9300814227317,759.466022565117,859.466022565117,1,0.5,859.466022565117,Treatment
29,18,869.3961039878487,422,5.756119321421064,875.1522233092697,975.1522233092697,1,0.5,975.1522233092697,Treatment
30,19,1000.5985451847198,423,-66.67725691026855,933.9212882744513,1033.9212882744512,1,0.5,1033.9212882744512,Treatment
30,19,1000.5985451847198,424,-29.595866907437507,971.0026782772823,1071.0026782772823,1,0.5,1071.0026782772823,Treatment
30,19,1000.5985451847198,425,22.67283240348499,1023.2713775882048,1123.2713775882048,1,0.5,1123.2713775882048,Treatment
30,19,1000.5985451847198,426,197.94725217126958,1198.5457973559894,1298.5457973559894,1,0.5,1298.5457973559894,Treatment
30,19,1000.5985451847198,427,227.99588378668136,1228.5944289714012,1328.5944289714012,1,0.5,1328.5944289714012,Treatment
30,19,1000.5985451847198,428,68.29121859638167,1068.8897637811015,1168.8897637811015,1,0.5,1168.8897637811015,Treatment
30,19,1000.5985451847198,429,-30.16948394917225,970.4290612355476,1070.4290612355476,1,0.5,1070.4290612355476,Treatment
30,19,1000.5985451847198,430,293.9366590792279,1294.5352042639477,1394.5352042639477,1,0.5,1394.5352042639477,Treatment
30,19,1000.5985451847198,431,109.69227406156908,1110.290819246289,1210.290819246289,1,0.5,1210.290819246289,Treatment
30,19,1000.5985451847198,432,-274.1150969606239,726.4834482240959,826.4834482240959,1,0.5,826.4834482240959,Treatment
30,19,1000.5985451847198,433,-67.2261146577049,933.3724305270149,1033.3724305270148,1,0.5,1033.3724305270148,Treatment
30,19,1000.5985451847198,434,190.94539343595858,1191.5439386206783,1291.5439386206783,1,0.5,1291.5439386206783,Treatment
30,19,1000.5985451847198,435,99.08922110065974,1099.6877662853794,1199.6877662853794,1,0.5,1199.6877662853794,Treatment
30,19,1000.5985451847198,436,17.30820166595915,1017.9067468506789,1117.906746850679,1,0.5,1117.906746850679,Treatment
30,19,1000.5985451847198,437,92.50344511096245,1093.1019902956823,1193.1019902956823,1,0.5,1193.1019902956823,Treatment
30,19,1000.5985451847198,438,-236.2769979210344,764.3215472636854,864.3215472636854,1,0.5,864.3215472636854,Treatment
30,19,1000.5985451847198,439,-325.04828713039393,675.5502580543259,775.5502580543259,1,0.5,775.5502580543259,Treatment
30,19,1000.5985451847198,440,182.06898056918163,1182.6675257539014,1282.6675257539014,1,0.5,1282.6675257539014,Treatment
30,19,1000.5985451847198,441,186.9128965566018,1187.5114417413215,1287.5114417413215,1,0.5,1287.5114417413215,Treatment
